CEO,salary,bonus,stockAwards,optionAwards,nonEquityIncentiveCompensation,total,Revenue,Net Income Common,salary/revenue,bonus/revenue,stockAwards/revenue,optionAwards/revenue,nonEquityIncentiveCompensation/revenue,all_Equity_Awards
True,24416481,44547680,62000708,50042615,81120021,269165845,855194250000.0,59979750000.0,2.8550801177627187e-05,5.2090715062688976e-05,7.249897669447613e-05,5.8516079826308466e-05,9.485566700197061e-05,112043323
False,11172058,14492200,28357085,4531666,5099400,70579176,369970250000.0,55589750000.0,3.019717936780052e-05,3.917125768896283e-05,7.664693309799909e-05,1.2248730810112435e-05,1.378327041160742e-05,32888751
True,17326538,62650000,116163808,23045780,12548100,249257508,330356500000.0,47811500000.0,5.244800087178548e-05,0.00018964361227946172,0.0003516316706346023,6.976033466875935e-05,3.7983511751698545e-05,139209588
False,5074333,1976200,10386782,0,5883966,27973178,16420868550.0,2943565000.0,0.0003090173327037564,0.00012034686192040677,0.0006325354818092128,0.0,0.00035832245913691333,10386782
True,11713334,5259400,36414189,0,16023925,75538261,16975336800.0,3112880750.0,0.0006900207128732786,0.0003098259587992387,0.002145123211929439,0.0,0.0009439532887500647,36414189
False,7654821,1582877,24151688,0,11015051,45859226,191604137750.0,8928076450.0,3.995123012420435e-05,8.261183806298045e-06,0.00012604992921140607,0.0,5.7488586255752714e-05,24151688
True,19941134,3113843,97751284,0,32564559,158651484,455966161250.0,20872819175.0,4.373380240615389e-05,6.82910984329103e-06,0.0002143827597469548,0.0,7.141880641038469e-05,97751284
True,8883940,0,74155173,0,18854802,102357140,42507399600.0,5582879000.0,0.00020899749416805068,0.0,0.0017445238640286056,0.0,0.00044356517165072595,74155173
False,5110614,0,26721388,0,7038204,39310692,42507399600.0,5582879000.0,0.00012022880835081711,0.0,0.0006286290916746646,0.0,0.0001655759718597324,26721388
False,6745235,0,19646914,0,10877600,39244796,148204250000.0,1755250000.0,4.55131010075622e-05,0.0,0.00013256646823556006,0.0,7.339600585003466e-05,19646914
True,31443468,1125000,116544561,0,57317043,214793446,505960000000.0,20239500000.0,6.214615384615385e-05,2.2234959285319e-06,0.00023034342833425566,0.0,0.0001132837437742114,116544561
False,2001598,771171,3448212,3873087,520205,10727138,4793825000.0,33175000.0,0.0004175367269351718,0.00016086757443169078,0.0007193028531496247,0.000807932496492884,0.00010851564251928262,7321299
True,3392063,1740000,13721262,82586946,1520000,103191866,3952200000.0,-6625000.0,0.0008582721016142908,0.0004402611203886443,0.003471803552451799,0.020896449066342797,0.0003845959212590456,96308208
True,9488942,0,46441128,50782792,13339244,120311662,28188696725.0,5914279500.0,0.0003366222316899257,0.0,0.0016475088739669288,0.001801530325982107,0.0004732125124525423,97223920
False,4400962,250000,18936536,5005116,4475500,33186006,21239324275.0,4288899000.0,0.00020720819283220817,1.1770619289158153e-05,0.000891579023645751,0.00023565325973629638,0.00021071762651450924,23941652
True,8231963,0,15965022,16181039,15155244,59449656,133818075000.0,4576508333.333333,6.151607695746632e-05,0.0,0.00011930392811285022,0.00012091818687423205,0.00011325259311942725,32146061
False,4894536,300000,8149976,4927713,9059181,30374206,153736374250.0,5524408333.333333,3.183720198865039e-05,1.9513924499881326e-06,5.301267211328161e-05,3.2053006479694575e-05,5.8926724688253143e-05,13077689
True,11365002,35000,68311909,1510601,20871325,104128406,76600500000.0,10658250000.0,0.00014836720386942644,4.5691607757129524e-07,0.0008917945574767788,1.9720510962722177e-05,0.00027246982722044894,69822510
False,7017744,0,15463739,0,6926015,32233021,88433500000.0,12892500000.0,7.935617158655939e-05,0.0,0.00017486290828701794,0.0,7.831890629682191e-05,15463739
True,12650000,0,34417026,18274836,22876783,93414590,64172600000.0,12797249650.0,0.00019712462951477735,0.0,0.0005363196442095225,0.00028477630639868104,0.0003564883299102732,52691862
False,5860385,0,7803633,4152409,6052934,24828753,47367350000.0,7709799825.0,0.00012372203638160042,0.0,0.00016474708844805547,8.76639499570907e-05,0.0001277870516294452,11956042
False,7624261,11042444,26053074,0,2677500,49586132,75338750000.0,14826250000.0,0.00010119972789567122,0.00014657057623069136,0.00034581240065703243,0.0,3.553948001526439e-05,26053074
True,13067588,10215600,52512009,0,8611358,88050827,52159000000.0,10447500000.0,0.0002505337142199812,0.00019585498188232135,0.0010067679403362795,0.0,0.00016509821890757108,52512009
False,4819395,440913,7225800,4565907,4193288,21590997,177092376500.0,6824034900.0,2.7214017312597303e-05,2.489734503054681e-06,4.0802433977162197e-05,2.5782628762678555e-05,2.3678534801299026e-05,11791707
True,9788929,0,25460420,18672151,15851675,69604070,191460954500.0,7262348625.0,5.112754726186221e-05,0.0,0.00013297969847946204,9.752458953713197e-05,8.279325171754536e-05,44132571
False,7302256,500000,6382989,37306904,9316950,61640550,277445250000.0,21098750000.0,2.6319628827669602e-05,1.802157362578743e-06,2.3006301243218256e-05,0.00013446582343723673,3.358122007855604e-05,43689893
True,20902632,0,12086578,156000222,53654302,246983820,284949250000.0,20794750000.0,7.335563087111126e-05,0.0,4.241659874521516e-05,0.0005474666874890879,0.00018829423835998866,168086800
True,19316338,0,104973264,62128685,38087000,230964055,1270429250000.0,56897500000.0,1.5204575933685405e-05,0.0,8.262818570967254e-05,4.890369534549051e-05,2.997963090034333e-05,167101949
False,6937066,0,16894542,8649558,9793000,43582815,622543000000.0,29990750000.0,1.1143111399533847e-05,0.0,2.7137951916574436e-05,1.3893912549012679e-05,1.5730640293120316e-05,25544100
True,10840725,1138345,8404366,6205258,13849957,44145581,66509500000.0,9992750000.0,0.00016299513603319828,1.7115524849833483e-05,0.00012636339169592314,9.329882197280087e-05,0.00020824028146355033,14609624
False,8139291,0,5080836,2597513,7039890,23983616,58023500000.0,9031750000.0,0.00014027576757693003,0.0,8.756514170982446e-05,4.476656871784708e-05,0.00012132825493119168,7678349
True,14320391,0,36236016,52026920,30840834,150464863,178970500000.0,25023000000.0,8.001537124833422e-05,0.0,0.0002024692114063491,0.0002907010931969235,0.0001723235617043032,88262936
False,9409711,977908,11783467,11786513,9215847,55695436,195240250000.0,27519750000.0,4.819554881741854e-05,5.008741793764349e-06,6.035367707222256e-05,6.0369278363452207e-05,4.720259782498742e-05,23569980
False,8879376,0,9647321,9125956,8530590,45317880,107083000000.0,12165250000.0,8.292050091984723e-05,0.0,9.00919940606819e-05,8.522320069478816e-05,7.966334525554944e-05,18773277
True,16927662,0,36435645,33939091,28751773,135146528,98461000000.0,11337750000.0,0.0001719225073887123,0.0,0.00037005154325062714,0.0003446957780237861,0.0002920117914707346,70374736
False,6299692,0,7927287,984500,6250870,26793450,40661750000.0,9904250000.0,0.00015492919020947205,0.0,0.00019495685748891772,2.421194365712248e-05,0.0001537285040609418,8911787
True,13048149,0,35294207,4649001,20163180,99282054,34279250000.0,8463000000.0,0.0003806427795240561,0.0,0.0010296084949349825,0.00013562143279097414,0.0005882036508966795,39943208
False,21433180,2125000,76041404,49373356,68233699,269077432,910626500000.0,116133500000.0,2.3536740914084974e-05,2.3335582700481483e-06,8.350449278601052e-05,5.421910739474417e-05,7.493050004584756e-05,125414760
True,76828721,1000000,174029467,165547243,241473850,885095392,2626818250000.0,336435500000.0,2.924782519688981e-05,3.80688690586035e-07,6.62510499156156e-05,6.302196316779815e-05,9.192636376726863e-05,339576710
False,1650000,0,5944145,0,2061517,10265432,14375500000.0,6432124825.0,0.00011477861639595144,0.0,0.0004134913568223714,0.0,0.00014340489026468646,5944145
True,4500000,5000000,29035827,0,10786272,50910418,14375500000.0,6432124825.0,0.00031303259017077665,0.00034781398907864075,0.0020198133630134605,0.0,0.0007503232583214497,29035827
False,10382598,1000000,35793049,47591647,10787256,95633862,59826584475.0,4018901750.0,0.00017354488963578762,1.6714977275994663e-05,0.0005982800006735634,0.0007954932981321595,0.00018030873891033706,83384696
True,26810922,2000000,131436138,233331685,45614845,427233738,83906624700.0,6275061250.0,0.0003195328389845242,2.3836020184947328e-05,0.0015664572191997613,0.0027808493767238858,0.0005436381830766218,364767823
False,8563979,0,9109282,7674620,17548778,60132830,265318750000.0,21974250000.0,3.2278076841534944e-05,0.0,3.43333518645026e-05,2.892603707804292e-05,6.614224588348919e-05,16783902
True,14636563,0,32674610,25503885,49526089,167723629,216902750000.0,18394500000.0,6.747984061981694e-05,0.0,0.0001506417507385222,0.00011758211917552912,0.0002283331539134474,58178495
True,12261000,0,47777564,0,14046581,86429351,78872500000.0,7104500000.0,0.00015545342166154236,0.0,0.0006057569368284256,0.0,0.00017809225015055945,47777564
False,7002500,775000,14112228,0,5726570,31603671,85621750000.0,7386500000.0,8.178412611281597e-05,9.051438448758638e-06,0.00016482059757012675,0.0,6.688218822904227e-05,14112228
True,14400000,6600000,60114412,41844537,50301306,208427229,473879735750.0,6951561250.0,3.038745680316844e-05,1.3927584368118869e-05,0.00012685584013179656,8.830201809278357e-05,0.00010614783077902482,101958949
False,8535027,1900000,17952244,8860183,12135222,67289942,626705485750.0,8669561250.0,1.361888030992076e-05,3.031727092234089e-06,2.8645423421682567e-05,1.413771412802732e-05,1.9363516477723762e-05,26812427
False,6209137,310000,17014210,0,5731436,31705356,107075750000.0,2753750000.0,5.798826531684345e-05,2.8951466601915e-06,0.000158898816959022,0.0,5.352692836613332e-05,17014210
True,10227044,364384,68489606,0,14005121,105927730,88074000000.0,1574500000.0,0.00011611876376683244,4.137248223085133e-06,0.0007776370552035788,0.0,0.0001590153847900629,68489606
True,4998038,38456172,141186812,16637378,0,203724298,405175000000.0,61975000000.0,1.2335504411673969e-05,9.491249953723699e-05,0.00034845884370950824,4.106220275189733e-05,0.0,157824190
False,14322851,6050450,55956945,4017070,0,83228184,428905000000.0,68311250000.0,3.339399400799711e-05,1.4106736923094858e-05,0.0001304646600062951,9.365873561744442e-06,0.0,59974015
True,11221131,3164600,14353919,42820277,8475247,81163498,33440163575.0,6591827950.0,0.00033555849614291247,9.463470454928838e-05,0.00042924188955615776,0.0012805044121259206,0.0002534451418274798,57174196
False,3357539,728596,3184583,5820180,1426824,14977629,17112966750.0,4550839700.0,0.00019619853465793709,4.257566853508904e-05,0.00018609181251403998,0.00034010350659975425,8.33767762682061e-05,9004763
True,15125000,0,84269061,26443773,33416667,219126755,345964500000.0,24803750000.0,4.371835838648185e-05,0.0,0.00024357719072332567,7.643493190775354e-05,9.658987266034521e-05,110712834
False,13521125,0,46433129,12538092,18339217,135080194,567599000000.0,40079750000.0,2.3821615260069168e-05,0.0,8.18062205888312e-05,2.208970065134012e-05,3.2310164394229025e-05,58971221
True,8025060,1363055,57141815,0,460000,68787767,1424859050000.0,30416900000.0,5.632178144217142e-06,9.566244464671787e-07,4.010348602551249e-05,0.0,3.228389502807313e-07,57141815
False,7336185,609382,28898458,0,76480,39620621,1323635050000.0,28611900000.0,5.542452959371241e-06,4.6038520965427746e-07,2.1832647903967185e-05,0.0,5.7780277123970085e-08,28898458
True,9061772,1650000,44944139,4941246,12733328,85674516,81839000000.0,6606750000.0,0.00011072681728760127,2.016153667566808e-05,0.000549177519275651,6.0377643910604966e-05,0.0001555899754395826,49885385
False,7032550,750000,19070472,1608081,6862575,45995212,90255000000.0,8779500000.0,7.791867486565841e-05,8.309788931361144e-06,0.0002112954628552435,1.7817084926042878e-05,7.60353997008476e-05,20678553
True,686536,750000,0,53873328,0,56573843,17166894250.0,4650770000.0,3.999185816619101e-05,4.368874119440679e-05,0.0,0.0031382105123645182,0.0,53873328
False,2423267,2401600,0,17329190,0,22283163,12353099200.0,3078575000.0,0.0001961667238938711,0.00019441275109326412,0.0,0.0014028212450524157,0.0,17329190
True,5463421,0,26268171,319258,9113419,42397269,9630210850.0,3238928000.0,0.0005673210156141077,0.0,0.0027276838907426414,3.315171443001167e-05,0.0009463363930396186,26587429
False,4156001,1206348,10332719,3000,4194006,20637224,9578966850.0,3208592750.0,0.0004338673538681262,0.0001259371724415144,0.0010786882512282628,3.131861762315213e-07,0.00043783490074401915,10335719
True,11848475,0,65700327,16573714,15401748,119071337,18911691100.0,1843338500.0,0.0006265158910088162,0.0,0.003474058805878021,0.0008763739801143432,0.000814403530522979,82274041
False,6822601,0,16084852,4174595,6218760,35817323,22633798500.0,2199862750.0,0.00030143420248262794,0.0,0.0007106563222253658,0.00018444076013135843,0.0002747554724409162,20259447
False,8175000,542763,27653816,40897877,7975050,85416704,131788836033.33333,6830068333.333334,6.203105093008257e-05,4.118429271677603e-06,0.00020983428363389995,0.00031032884295036724,6.05138510972422e-05,68551693
True,18849665,298626,98830260,149541309,33804415,313530933,210126142616.66666,13588277666.666668,8.970642474690769e-05,1.4211749013295491e-06,0.00047033776363703656,0.0007116739837213324,0.00016087676944448283,248371569
False,7520559,9000000,100155553,105600,14082748,133351581,539998250000.0,99817750000.0,1.3927006244927646e-05,1.6666720679187388e-05,0.00018547384736894982,1.9555618930246533e-07,2.6079247479042757e-05,100261153
True,11022404,0,137922628,0,35973210,185665064,441749250000.0,80202500000.0,2.4951720914070596e-05,0.0,0.000312219269189478,0.0,8.143355082096914e-05,137922628
False,4499073,200000,30730876,6379308,5379987,47639964,10131011350.0,1254639500.0,0.00044408922708392783,1.974136570284269e-05,0.0030333473074235576,0.0006296812607953499,0.0005310414542176976,37110184
True,7142888,0,83734080,21083335,15614127,127882144,9470680350.0,1249941500.0,0.0007542106518250297,0.0,0.008841400713096605,0.0022261689995692864,0.0016486806040286218,104817415
False,4520692,277875,15178596,4870585,4871108,37880419,165611250000.0,39136250000.0,2.7297010317837706e-05,1.6778751443516064e-06,9.165196204967959e-05,2.9409747224297868e-05,2.9412905222320343e-05,20049181
True,12179002,1700000,62846601,136117677,18680242,266375149,128807250000.0,29222500000.0,9.455214671534406e-05,1.3198014863293798e-05,0.00048791198476793815,0.0010567547789429555,0.00014502477150936768,198964278
False,5255019,132500,7144248,2716823,3842583,19958864,59517043375.0,6935981750.0,8.829435573419897e-05,2.2262530610795818e-06,0.00012003701116310702,4.564781524650123e-05,6.456273332982915e-05,9861071
True,9595631,0,38284788,3014402,9634964,63944938,55119204600.0,6448653000.0,0.0001740887059172113,0.0,0.0006945816485893194,5.468877901768561e-05,0.00017480230474878805,41299190
False,5988742,314698,6187377,2241882,3908355,19052182,26547899550.0,2023600000.0,0.00022558251694153333,1.1853969818113163e-05,0.00023306465313185202,8.444668082978339e-05,0.00014721899156801654,8429259
True,8645015,500000,25560339,13771664,14173428,63362554,19989649700.0,1403875000.0,0.0004324745620729912,2.501294457401122e-05,0.0012786786853998748,0.0006889397366478113,0.0007090383379754774,39332003
True,9795339,0,84331150,931758,17188000,126195797,23188463200.0,3571889750.0,0.0004224229486669906,0.0,0.003636771840921308,4.0181964279547426e-05,0.0007412306650834886,85262908
False,5301353,0,32905157,361283,8341790,58557185,17173289300.0,1997080500.0,0.000308697588877164,0.0,0.0019160660736088572,2.1037495711436016e-05,0.00048574212279764016,33266440
False,5682167,0,25582737,1875841,16543474,51724043,147752232250.0,17013130675.0,3.845740205390365e-05,0.0,0.00017314619623961722,1.2695855564645793e-05,0.00011196767553405272,27458578
True,10063599,4750000,138764978,7018671,22091726,190009359,191817286500.0,23642049175.0,5.246450506951572e-05,2.4763148758232484e-05,0.0007234226931888123,3.659039874907208e-05,0.00011517067310823417,145783649
True,4188650,0,17650056,9500015,5870848,44758548,58768916666.666664,-907500000.0,7.127322124649227e-05,0.0,0.0003003297831761972,0.0001616503338641317,9.989716219033021e-05,27150071
False,2618410,1162000,9027621,2860016,2433957,21120937,58768916666.666664,-907500000.0,4.4554334987174346e-05,1.977235698576487e-05,0.00015361217310171053,4.8665453818415914e-05,4.141572004475155e-05,11887637
False,8958522,1000000,42728653,12527072,27823855,96045798,2483443250000.0,68654750000.0,3.607298858147856e-06,4.026667410257915e-07,1.720540745193191e-05,5.044235256835444e-06,1.1203741015624175e-05,55255725
True,15793334,0,74249744,37310103,76547952,249173440,2132454500000.0,58033500000.0,7.406176309975196e-06,0.0,3.481891125930237e-05,1.749631844430913e-05,3.589664023312103e-05,111559847
False,11229682,0,25489616,17691020,12942300,94458303,1825446500000.0,121392000000.0,6.1517453401126796e-06,0.0,1.3963496602064207e-05,9.691338530052785e-06,7.089936626463717e-06,43180636
True,18445842,0,90750760,65655530,30256400,269345554,1955751500000.0,128364000000.0,9.43158780652859e-06,0.0,4.640198920977435e-05,3.357048684354838e-05,1.5470472603497938e-05,156406290
False,9316515,5788954,23831852,509986,8399726,48665548,24207222150.0,-1594870583.3333333,0.00038486510109545966,0.00023914160675391662,0.0009844934644845237,2.1067514349224907e-05,0.00034699256064785606,24341838
